title,author,author code,year,figures,description,genre,magazine
Některé osobnosti konzervativního politického myšlení,"Štampach, Odilo Ivan",jn19990218116,1988,"Maistre, Joseph de;Bonald, Louis de;Comte, Auguste;Tocqueville, Alexis de;Montesquieu, Charles Louis de Secondat;Burke, Edmund;Ortega y Gasset, José;Berdjajev, Nikolaj Aleksandrovič;Voegelin, Eric;Arendt, Hannah;Maritain, Jacques",konzervatismus;tradicionalismus;politologie;filozofie;demokracie;občanská neposlušnost;liberalismus;merkantilismus;soukromé vlastnictví,referáty,Acta incognitorum [samizdat]
Co se děje?,"Cau, Jean",xx0033906,1988,"Gorbačev, Michail Sergejevič",totalitní režimy;komunismus;demokratizace;perestrojka;politika,články,Acta incognitorum [samizdat]
Jaroslav Durych :,,,1986,"Durych, Jaroslav",výročí;čeští spisovatelé;čeští prozaici;čeští básníci;katolická literatura;historický román,sborníky;české prózy;úryvky;česká poezie;přednášky,
[Národní umělec Antonín Procházka...],"Glivický, Josef",jk01032468,1982,"Procházka, Antonín",výtvarní umělci;ilustrátoři;grafika;knižní ilustrace;bibliofilie;česká literatura,doslovy;přehledy,Čtyři básně Antonínu Procházkovi [samizdat]
Cizí město :,"Seifert, Jaroslav",jk01110657,1982,"Procházka, Antonín",,česká poezie,Čtyři básně Antonínu Procházkovi [samizdat]
Antonínu Procházkovi :,"Nezval, Vítězslav",jk01090162,1982,"Procházka, Antonín",,česká poezie,Čtyři básně Antonínu Procházkovi [samizdat]
Báseň a obraz :,"Zahradníček, Jan",jk01151940,1982,"Procházka, Antonín",,česká poezie,Čtyři básně Antonínu Procházkovi [samizdat]
Pro A. P. :,"Halas, František",jk01033200,1982,"Procházka, Antonín",,česká poezie,Čtyři básně Antonínu Procházkovi [samizdat]
Čtyři básně Antonínu Procházkovi,,,1982,"Procházka, Antonín",výtvarní umělci;ilustrátoři;knižní ilustrace,sborníky;česká poezie;doslovy;bibliografické poznámky,
Jaroslav Durych :,,,1986,"Durych, Jaroslav",výročí;čeští spisovatelé;čeští prozaici;čeští básníci;katolická literatura;historický román,sborníky;české prózy;úryvky;česká poezie;přednášky,
Dopis,A-cha,,1988,"Masaryk, Tomáš Garrigue",politika;estetika;moc;exil;sociální demokracie;diktatura;perestrojka;exilový tisk;komunistické strany,eseje;dopisy,Acta incognitorum [samizdat]
"Leninův stát, išův stát a ppovo a prof. J. Volkovo umění","Brodský, Petr",av20191038199,1988,"Lenin, Vladimir Il‘jič;Marx, Karl;Štampach, Odilo Ivan;Pavlovský, Petr;Volek, Jaroslav",stát;násilí;totalitní režimy,poznámky,Acta incognitorum [samizdat]
"Nad filmem Ettore Scoly ""Tančírna""","Kučera, Pavel",av20191056690,1988,,filmy;civilizace;interpersonální vztahy,glosy,Acta incognitorum [samizdat]
Na přelomu dalšího roku,"Seman, Václav",av20201067999,1988,,učené společnosti;členové institucí a organizací;společenské salony;cesty a pobyt,zprávy,Acta incognitorum [samizdat]
Z rozhlasového interview s Janem Čepem,"Čep, Jan",jk01021241,1987,"Čep, Jan;Florian, Josef;Bloy, Léon;Bernanos, Georges;Mácha, Karel Hynek;Březina, Otokar;Šalda, F. X.;Halas, František;Zahradníček, Jan",čeští spisovatelé;čeští prozaici;překladatelé;katolická literatura;ruská literatura;anglická literatura;francouzská literatura;překlady;literární vlivy,rozhovory;úryvky,Janu Čepovi k pětaosmdesátinám [samizdat]
[O Čepovi - umělci psali povolanější...],"Dresler, Jaroslav",jk01023057,1987,"Čep, Jan",čeští spisovatelé;česká próza;ruralismus (literatura);korespondence,články,Janu Čepovi k pětaosmdesátinám [samizdat]
"[Milý Jeníčku, je to sice neuvěřitelné...]","Firt, Julius",jk01031244,1987,"Čep, Jan",čeští spisovatelé;blahopřání,dopisy,Janu Čepovi k pětaosmdesátinám [samizdat]
[Jan Čep. Pro mne to jméno znělo...],"Diviš, Ivan",jk01022321,1987,"Čep, Jan",čeští spisovatelé,články,Janu Čepovi k pětaosmdesátinám [samizdat]
Podčepobití,"Beneš, Jan",jk01011587,1987,"Čep, Jan",čeští spisovatelé;exil;exilová literatura,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
Oslavy 70. narozenin Jana Čepa,"Horák, Petr",jk01042107,1987,"Čep, Jan",čeští spisovatelé;výročí;narozeniny;religiozita,reportáže,Janu Čepovi k pětaosmdesátinám [samizdat]
[Na začátku zimy šedesátého devátého roku...],"Morák, Petr",,1987,"Čep, Jan;Tigrid, Pavel",čeští spisovatelé;exil;Pražské jaro (1968 : Československo),články,Janu Čepovi k pětaosmdesátinám [samizdat]
Předjarní šumění,"Seman, Václav",av20201067999,1988,"Hozák, Jan",učené společnosti;členové institucí a organizací;společenský život;společenské salony;divadelní představení;výstavy fotografií,zprávy,Acta incognitorum [samizdat]
"Dokumenty k SIE č. 56, č. 57","Kroupa, Jiří",jn20000401499,1988,"Petraš, Josef",baroko;osvícenství;významné domy;pravopis;kulturní dějiny,stati;diskuse;komentáře,Acta incognitorum [samizdat]
Takový socialismus ba i ano :,"Štampach, Odilo Ivan",jn19990218116,1988,"Stalin, Iosif Vissarionovič;Michnik, Adam;Gorbačev, Michail Sergejevič",totalitní režimy;demokratizace;perestrojka;dějiny;socialismus;kult osobnosti;decentralizace,glosy,Acta incognitorum [samizdat]
Jarní opojení,"Seman, Václav",av20201067999,1988,,učené společnosti;členové institucí a organizací;společenský život;společenské salony;divadelní představení;cesty a pobyt,zprávy,Acta incognitorum [samizdat]
Letní úhor,"Seman, Václav",av20201067999,1988,,učené společnosti;členové institucí a organizací;společenský život;společenské salony;cesty a pobyt,zprávy,Acta incognitorum [samizdat]
Bilanční zpráva o třinácté sezóně,"Seman, Václav",av20201067999,1988,,samizdatové časopisy;redakční práce;časopisecké články;učené společnosti;společenský život;členové institucí a organizací;tabulky;časopisecké rubriky,zprávy;tabulky,Acta incognitorum [samizdat]
Milý PP!,"Brodský, Petr",av20191038199,1988,,faktografické informace;filozofie;subjektivismus;solipsismus;dialog,glosy,Acta incognitorum [samizdat]
Co napsat,"Kučera, Pavel",av20191056690,1988,,stáří;smrt;křesťanská víra,úvahy,Acta incognitorum [samizdat]
Poslední zpráva v Actech,"Seman, Václav",av20201067999,1988,,učené společnosti;členové institucí a organizací;společenský život;společenské salony;samizdatové časopisy;redakční práce,zprávy,Acta incognitorum [samizdat]
Obsah AI ročníků XIII a XIV,"Frídová, Eva",av20221148369,1988,,časopisecké články;samizdatové časopisy;publicistika;literární tvorba,obsahy,Acta incognitorum [samizdat]
Takže drazí,"Frídová, Eva",av20221148369,1988,,samizdatové časopisy;redakční práce,poznámky,Acta incognitorum [samizdat]
[Jednou z podob Jana Čepa...],"Hrzán, Václav",,1987,"Čep, Jan;Vašica, Josef;Vodička, Timotheus;Claudel, Paul",čeští spisovatelé;druhá světová válka (1939-1945);exil,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
[Posledního dne roku 1902...],"Hostovský, Egon",jk01042403,1987,"Čep, Jan;Zeyer, Julius;Olbracht, Ivan;Einstein, Albert;Besso, Michele",čeští spisovatelé;čeští prozaici;přátelství;láska,články,Janu Čepovi k pětaosmdesátinám [samizdat]
[Od gymnaziálních let jsem miloval Čepa...],"Heidler, Alexander",jk01040499,1987,"Čep, Jan;Patera, Miroslav",čeští spisovatelé;česká próza;religiozita,články;vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
O neznámém setníkovi :,"Jelínek, Antonín",jn99240000375,1971,"Seifert, Jaroslav",,česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
Momentka,"Hradský, Ladislav",jk01042646,1971,"Seifert, Jaroslav",,česká poezie;vzpomínky,Pozdravy Jaroslavu Seifertovi [samizdat]
"[Vážený pane Seiferte,...]","Jirotka, Zdeněk",jk01051900,1971,"Seifert, Jaroslav",,blahopřání,Pozdravy Jaroslavu Seifertovi [samizdat]
"[Vážený pane Seiferte,...]","Jungmann, Milan",jk01052189,1971,"Seifert, Jaroslav",,blahopřání,Pozdravy Jaroslavu Seifertovi [samizdat]
"[Drahý pane Seiferte,...]","Kadlečíková, Marta",jk01052476,1971,"Seifert, Jaroslav",,blahopřání,Pozdravy Jaroslavu Seifertovi [samizdat]
O jistotách,"Klíma, Ivan",jk01060513,1971,,poezie;literatura a společnost;literární tvorba,úvahy,Pozdravy Jaroslavu Seifertovi [samizdat]
Vyznání,"Kliment, Alexandr",jk01060558,1971,"Seifert, Jaroslav",česká literatura,úvahy;česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
Variace Jaroslavu Seifertovi k narozeninám :,"Kohout, Pavel",jk01061137,1971,"Seifert, Jaroslav",,česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
[Závodníci na dostihové dráze mají výhodu...],"Knap, Josef",jk01060764,1971,"Seifert, Jaroslav",čeští spisovatelé;literatura a politika,česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
"[Ach, kéž bychom se mohli vrátit do časů...]","Konrád, Karel",jk01061568,1971,"Seifert, Jaroslav",výročí,vzpomínky;blahopřání,Pozdravy Jaroslavu Seifertovi [samizdat]
[Všude to bylo jiné. U nás po ránu stavěli barikádu...],"Kubíček, Ivan",jk01070354,1971,"Seifert, Jaroslav",,české prózy;črty,Pozdravy Jaroslavu Seifertovi [samizdat]
Variace na kámen :,"Kundera, Ludvík",jk01070892,1971,"Seifert, Jaroslav",,česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
"[Byl podzim roku 1968, seděl jsem v tichém bytě...]","Kundera, Milan",jk01070894,1971,"Seifert, Jaroslav",Nobelova cena (ocenění),vzpomínky,Pozdravy Jaroslavu Seifertovi [samizdat]
Slavný den :,"Lacina, Václav",jk01071358,1971,"Seifert, Jaroslav",,česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
Básník a jeho řeč,"Mucha, Jiří",jk01082373,1971,"Seifert, Jaroslav;Spender, Stephen",překlady z češtiny;překlady do angličtiny;česká poezie,fejetony,Pozdravy Jaroslavu Seifertovi [samizdat]
Samota :,"Horáček, Radek",jk01042026,1980,,,česká poezie;experimentální poezie,Ha! [samizdat]
[Básně],xz,,1980,,,česká poezie,Ha! [samizdat]
Palouček uprostřed polí,"Novák, Ladislav",jk01090477,1971,"Seifert, Jaroslav",výročí,črty,Pozdravy Jaroslavu Seifertovi [samizdat]
"[Drahý Jaroušku,...]","Nový, Karel",jk01090808,1971,"Seifert, Jaroslav;Hora, Josef;Hořejší, Jindřich;Šalda, F. X.;Toman, Karel",čeští spisovatelé,vzpomínky,Pozdravy Jaroslavu Seifertovi [samizdat]
Květina :,"Horáček, Radek",jk01042026,1980,,,česká poezie,Ha! [samizdat]
[čas].,,,1980,,,česká poezie;experimentální poezie;vizuální poezie,Ha! [samizdat]
[Tak tady máme podzim. Listí je barevný],"Havlík, Vladimír",jo2001100027,1980,,,česká poezie,Ha! [samizdat]
[Tu hrušku tenkrát hlídala],K.,,1980,,,česká poezie,Ha! [samizdat]
"[Mistře,...]","Opelík, Jiří",jk01091179,1971,"Seifert, Jaroslav",,dopisy,Pozdravy Jaroslavu Seifertovi [samizdat]
[Vzpomínám si na tu scénu jako dnes...],"Kratochvil, Antonín",jk01062954,1987,"Čep, Jan;Zahradníček, Jan;Fučík, Bedřich;Frynta, Emanuel;Voříšek, Rudolf;Černý, Rudolf;Damborský, Ondřej P.;Kratochvil, Antonín",čeští spisovatelé;exiloví spisovatelé;exilová literatura;antologie;česká povídka,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
[Jan Čep je onen šťastný příklad autora...],"Kovtun, Jiří",jk01062535,1987,"Čep, Jan",čeští spisovatelé;čeští prozaici;domov,články,Janu Čepovi k pětaosmdesátinám [samizdat]
[Čtu Čepa už třicet let...],"Kovtun, Emil",,1987,"Čep, Jan;Šalda, F. X.",čeští spisovatelé;čeští prozaici,články,Janu Čepovi k pětaosmdesátinám [samizdat]
[Sedmdesát let svého života naplnil...],"Jedlička, Josef",jk01051416,1987,"Čep, Jan",čeští spisovatelé;čeští prozaici;výročí;emigranti;exiloví spisovatelé;exil,články,Janu Čepovi k pětaosmdesátinám [samizdat]
Vzpomínka příslušníka střední generace,"Hubert, Karel",,1987,"Čep, Jan;Šalda, F. X.",čeští spisovatelé;katolická literatura;přednášky;generace,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
Zápis z hospody,"Havlík, Vladimír",jo2001100027,1980,,společenský život;emoce;každodenní život,deníky;česká poezie;vyprávění,Ha! [samizdat]
Divadlo :,"Vacek, Jaroslav",,1980,,,česká poezie,Ha! [samizdat]
Divadelní křeslo,"Daněk, Ladislav",jn19981000558,1980,,,črty,Ha! [samizdat]
"[Nevím, jak bych oslovil orla skalního...]","Pavlíček, František",jk01092088,1971,"Seifert, Jaroslav",,blahopřání,Pozdravy Jaroslavu Seifertovi [samizdat]
Moje malé dekadence :,"Havlík, Vladimír",jo2001100027,1980,,,deníky,Ha! [samizdat]
K jubileu :,"Pick, Jiří Robert",jk01092970,1971,"Seifert, Jaroslav",,česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
[Do svých pětatřiceti let jsem se nesetkal s živým českým básníkem...],"Ptáčník, Karel",jk01101653,1971,"Seifert, Jaroslav",výročí,blahopřání,Pozdravy Jaroslavu Seifertovi [samizdat]
Můj příběh :,"Horáček, Radek",jk01042026,1980,,interpersonální vztahy;poezie,vzpomínky;česká poezie,Ha! [samizdat]
Dětství :,"Skácel, Jan",jk01111393,1971,"Seifert, Jaroslav",,česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
Dyť to je samý psaní :,"Horáček, Radek",jk01042026,1980,,,česká poezie,Ha! [samizdat]
Sladké skřípění :,"Miłosz, Oskar Wladisław de Lubicz",jn19981001770,1971,"Seifert, Jaroslav",,francouzsky psaná poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
Houba ničí houbu :,"Smetanová, Jindřiška",jk01120075,1971,"Seifert, Jaroslav",,fejetony,Pozdravy Jaroslavu Seifertovi [samizdat]
[Za své první setkání s Janem Čepem...],"Ovečka, Pavel P.",,1987,"Čep, Jan",čeští spisovatelé;čeští prozaici;esejisté;exilová literatura;exil,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
[Stalo se zvykem být za každou cenu...],"Patera, Mirek",,1987,"Čep, Jan",čeští spisovatelé;čeští prozaici,poznámky,Janu Čepovi k pětaosmdesátinám [samizdat]
[Již za války jsem se častěji stýkal...],"Opasek, Anastáz",jk01091154,1987,"Čep, Jan;Halas, František;Bernanos, Georges",čeští spisovatelé;čeští prozaici;překladatelé;katolická literatura;francouzský román;katolicismus,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
Hra na barvy s Janem Čepem,"Listopad, František",jk01072248,1987,"Čep, Jan",čeští spisovatelé;čeští prozaici;čtenářství,články,Janu Čepovi k pětaosmdesátinám [samizdat]
[Na Jana Čepa myslím s láskou...],"Lekavý, Petr",kpwa5043,1987,"Čep, Jan;Černý, Jaroslav;Halas, František",čeští spisovatelé;emigranti;exil,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
[Drahý Jaroslave Seiferte],"Stuchl, Vladimír",jk01121592,1971,"Seifert, Jaroslav;Landisch, Bohumil",,předmluvy,Pozdravy Jaroslavu Seifertovi [samizdat]
Doplujeme? :,"Sýs, Karel",jk01122289,1971,"Seifert, Jaroslav",,česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
Dávno promlčený verš :,"Šiktanc, Karel",jk01122896,1971,"Seifert, Jaroslav",,česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
"[Milý Jaroslave Seiferte,...]","Šotola, Jiří",jk01130767,1971,"Seifert, Jaroslav;Neruda, Jan",čeští básníci,dopisy;blahopřání,Pozdravy Jaroslavu Seifertovi [samizdat]
Jen z dálky pod oknem :,"Štuka, Ivo",jk01131550,1971,"Seifert, Jaroslav",,česká poezie,Pozdravy Jaroslavu Seifertovi [samizdat]
"[Milovaný pane Seiferte,...]","Topol, Josef",jk01132796,1971,"Seifert, Jaroslav",,blahopřání;vzpomínky;česká poezie;úryvky,Pozdravy Jaroslavu Seifertovi [samizdat]
"[Milý pane Seiferte,...]","Trefulka, Jan",jk01140076,1971,"Seifert, Jaroslav",výročí;čeští básníci,blahopřání,Pozdravy Jaroslavu Seifertovi [samizdat]
[Velmi vážený starý pane...],"Vaculík, Ludvík",jk01141068,1971,"Seifert, Jaroslav",stáří,úvahy,Pozdravy Jaroslavu Seifertovi [samizdat]
Ve znamení Jana Nerudy,"Vodička, Felix",jk01150239,1971,"Seifert, Jaroslav;Neruda, Jan",česká poezie;čeští básníci,eseje;česká poezie;úryvky,Pozdravy Jaroslavu Seifertovi [samizdat]
[Jan Čep mi v mnohém otevřel oči...],"Valdštejn, Jan",,1987,"Čep, Jan",čeští spisovatelé;čeští prozaici;venkov;esejisté;emigranti;exil,články,Janu Čepovi k pětaosmdesátinám [samizdat]
[S Janem Čepem mne nespojuje...],"Vrána, Karel",jn19981002366,1987,"Čep, Jan",čeští spisovatelé;čeští prozaici;domov;literatura a filozofie,články,Janu Čepovi k pětaosmdesátinám [samizdat]
[Byla jsem velmi poctěna výzvou...],"Šimonová, Jitka",,1987,"Čep, Jan",čeští spisovatelé;čeští prozaici;přátelství,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
[Seznámil jsem se s Janem Čepem...],"Roček, Tomáš",,1987,"Čep, Jan",čeští spisovatelé;čeští prozaici;literární styl,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
"[Vážený Mistře, odpusťte mi tohle trochu...]","Preisner, Rio",jk01101023,1987,"Čep, Jan;Heine, Heinrich;Mann, Thomas",exil;emigranti;totalitarismus;exilový kulturní život;duchovní život;hodnoty;národ (kategorie),úvahy;dopisy,Janu Čepovi k pětaosmdesátinám [samizdat]
"[Začalo to o vánocích, myslím v roce 1934...]","Pecháček, Jaroslav",jn19990216135,1987,"Čep, Jan;Kopecký, Václav",čeští spisovatelé;exil;exilové instituce a organizace,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
Oslava sedmdesátin Jana Čepa,"Hrzán, Václav",,1987,"Čep, Jan;Claudel, Paul",čeští spisovatelé;exiloví spisovatelé;výročí;zdraví;nemoci,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
[K mému prvnímu setkání s Janem Čepem...],"Valeská, Olga",jk01141277,1987,"Čep, Jan",čeští spisovatelé;rozhlasové pořady;komunistický režim;kulturní život;exil;exilový kulturní život,vzpomínky,Janu Čepovi k pětaosmdesátinám [samizdat]
Pootevřené dveře :,"Merth, František Daniel",jk01081307,1982,,,česká poezie,Z pěstiček zaťatých [samizdat]
